Hops,TotalCost,MaxCost,Count_AddMember,Count_AllExtendedRights,Count_DCSync,Count_ForceChangePassword,Count_GenericAll,Count_GenericWrite,Count_GetChanges,Count_GetChangesAll,Count_MemberOf,Count_Owns,Count_WriteDacl,Count_WriteOwner,Has_AddMember_GenericAll,Has_AddMember_Exploit,Consecutive_AddMember,Consecutive_ForceChangePassword,Has_Double_PasswordReset,Has_PasswordReset_Then_AddMember,Consecutive_DACL_Mods,Count_Passive,Count_Active,Avg_Hop_Cost,DACL_Chain_Length,High_Hop_Friction,Success
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
5,24,10,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,5,4.8,2,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,0
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0.67,0,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,1.0,1,0,0
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
4,15,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,3.75,0,0,0
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,7,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1.75,1,0,0
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
4,7,5,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1.75,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0.67,0,0,0
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,0
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,7,5,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1.75,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0.8,0,0,0
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
4,15,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,3.75,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
4,7,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1.75,1,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,0
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,1.0,1,0,1
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,0
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,1.0,1,0,0
4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,1.0,1,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,7,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1.75,1,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
6,17,5,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,6,2.83,2,1,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,0
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,0
5,24,10,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,5,4.8,2,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,4,3,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1.33,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,4,3,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,2,1.0,0,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0.8,0,0,1
3,4,3,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1.33,0,0,1
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,0
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
3,6,5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,3,2.0,0,0,0
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
5,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,4,0.6,0,0,0
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,0
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
6,17,5,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,6,2.83,2,1,0
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,1
4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
3,6,5,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,3,2.0,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,1.0,1,0,0
5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0.8,0,0,0
4,15,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,3.75,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
3,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
5,20,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.0,0,0,0
4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1
3,7,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2.33,1,0,0
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,0
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,1
4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3,0.5,0,0,1
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,1
4,7,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1.75,1,0,0
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,15,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,3.75,0,0,1
3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.33,0,0,0
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,1.33,2,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1.0,2,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1
3,10,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3.33,0,0,0
5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0.8,0,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,0
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
3,5,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,1.67,2,0,1
4,6,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,3,1.5,3,0,1
6,17,5,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,6,2.83,2,1,1
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,1
4,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,2,0.75,2,0,1
3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,1.33,2,0,1
3,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1.67,0,0,1
4,3,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,4,0.75,0,0,1
3,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0.67,1,0,1
5,24,10,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,5,4.8,2,0,0
5,24,10,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,5,4.8,2,0,0
